"codigo.de..la.institucion","ies.padre","institucion.de.educacion.superior..ies.","principal..o.seccional","id.sector.ies","sector.ies","id.caracter.ies","caracter.ies","codigo.del..departamento..ies.","departamento.de..domicilio.de.la.ies","codigo.del..municipio..ies.","municipio.de.domicilio.de.la.ies","ano","semestre","auxiliar","servicios.tecnicos","profesional","directivo","total"
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,1,0,0,0,1,1
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,1,0,0,0,1,1
1806,1806,"universidad libre","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,20,8,1,29
1806,1806,"universidad libre","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,2,0,0,2,4
1806,1806,"universidad libre","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,5,6,1,12
1806,1806,"universidad libre","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,5,8,0,13
1806,1806,"universidad libre","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,14,1,0,15
1806,1806,"universidad libre","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,1,4,0,5
2301,2301,"unidad central del valle del cauca","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",76,"valle del cauca",76834,"tulua",2019,2,2,0,1,0,3
2301,2301,"unidad central del valle del cauca","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",76,"valle del cauca",76834,"tulua",2019,2,5,0,2,0,7
2301,2301,"unidad central del valle del cauca","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",76,"valle del cauca",76834,"tulua",2019,2,1,0,0,1,2
2301,2301,"unidad central del valle del cauca","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",76,"valle del cauca",76834,"tulua",2019,2,2,1,2,1,6
2837,2837,"corporacion universitaria republicana","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,2,0,3,1,6
2837,2837,"corporacion universitaria republicana","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,45,9,18,2,74
2837,2837,"corporacion universitaria republicana","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,5,1,6
3810,3810,"corporacion educativa -itae-","principal",2,"privada",2,"institucion tecnologica",68,"santander",68001,"bucaramanga",2019,2,14,0,36,4,54
1818,1818,"universidad cooperativa de colombia","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,394,341,436,28,1199
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,0,1,1,3
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,1,1,2
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,7,4,4,1,16
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,1,0,1
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,11,0,1,0,12
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,2,1,3
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,0,1,1
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,0,1,1
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,0,1,1
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,0,1,1,3
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,0,1,1,3
2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,0,2,1,4
9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,16,7,91,17,131
9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,3,3,0,6
9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,3,3,0,6
9120,9120,"fundacion universitaria bellas artes","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,2,5,7,10,13,35
9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",66,"risaralda",66001,"pereira",2019,1,9,0,3,9,21
3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,1,9,1,1,0,11
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,5,6,87,3,101
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,4,12,29,1,46
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,9,5,15,5,34
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,7,8,55,1,71
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,27,65,621,10,723
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,3,10,119,3,135
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,18,28,116,8,170
1813,1813,"universidad de los andes","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,1,10,1,13
2905,2905,"centro de educacion militar - cemil","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,20,35,40,30,125
9905,9905,"fundacion escuela tecnologica de neiva - jesus oviedo perez -fet","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",41,"huila",41615,"rivera",2019,2,12,5,13,6,36
3826,3826,"corporacion internacional para el desarrollo educativo -cide-","principal",2,"privada",2,"institucion tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,11,16,18,7,52
2743,2743,"fundacion universitaria internacional del tropico americano","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",85,"casanare",85001,"yopal",2019,2,4,1,0,0,5
2743,2743,"fundacion universitaria internacional del tropico americano","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",85,"casanare",85001,"yopal",2019,2,6,2,2,0,10
2743,2743,"fundacion universitaria internacional del tropico americano","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",85,"casanare",85001,"yopal",2019,2,1,0,1,0,2
3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,2,0,0,1,0,1
3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,2,9,1,1,0,11
3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,2,4,1,0,1,6
3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,2,5,0,3,0,8
3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",5,"antioquia",5001,"medellin",2019,2,1,1,0,1,3
1726,1726,"universidad catolica de oriente -uco","principal",2,"privada",4,"universidad",5,"antioquia",5615,"rionegro",2019,2,106,68,368,38,580
1729,1729,"universidad el bosque","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,163,257,185,0,605
1815,1815,"corporacion universidad piloto de colombia","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,0,1,1,3
1815,1815,"corporacion universidad piloto de colombia","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,0,0,1,2
2704,2704,"colegio de estudios superiores de administracion-cesa-","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,35,33,47,22,137
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,2,0,1,3
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,1,3,1,5
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,2,1,3
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,2,3,0,5
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,1,0,1,2
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,1,2,1,4
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,1,0,1,2
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,2,0,5,1,8
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,1,1,2
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,1,7,1,10
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,0,0,1,1
2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,2,3,1,7
1808,1806,"universidad libre","seccional",2,"privada",4,"universidad",8,"atlantico",8001,"barranquilla",2019,2,3,0,2,1,6
1808,1806,"universidad libre","seccional",2,"privada",4,"universidad",8,"atlantico",8001,"barranquilla",2019,2,0,1,0,1,2
1808,1806,"universidad libre","seccional",2,"privada",4,"universidad",8,"atlantico",8001,"barranquilla",2019,2,16,3,6,1,26
4801,4801,"corporacion academia superior de artes","principal",2,"privada",2,"institucion tecnologica",5,"antioquia",5001,"medellin",2019,2,0,1,1,1,3
4801,4801,"corporacion academia superior de artes","principal",2,"privada",2,"institucion tecnologica",5,"antioquia",5001,"medellin",2019,2,1,1,1,1,4
4801,4801,"corporacion academia superior de artes","principal",2,"privada",2,"institucion tecnologica",5,"antioquia",5001,"medellin",2019,2,1,1,1,1,4
2709,2709,"fundacion universitaria san martin","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,26,10,10,2,48
2709,2709,"fundacion universitaria san martin","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,6,1,5,1,13
2709,2709,"fundacion universitaria san martin","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,3,1,2,1,7
2709,2709,"fundacion universitaria san martin","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,3,0,1,1,5
2709,2709,"fundacion universitaria san martin","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,5,2,1,1,9
1704,1704,"universidad santo tomas","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,167,149,128,146,590
9915,9915,"universitaria virtual internacional","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,0,3,19,4,26
4721,4721,"fundacion universitaria horizonte","principal",2,"privada",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,23,3,22,8,56
4813,4813,"corporacion unificada nacional de educacion superior-cun-","principal",2,"privada",1,"institucion tecnica profesional",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,1,2,1,1,5
4813,4813,"corporacion unificada nacional de educacion superior-cun-","principal",2,"privada",1,"institucion tecnica profesional",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,3,8,2,2,15
4813,4813,"corporacion unificada nacional de educacion superior-cun-","principal",2,"privada",1,"institucion tecnica profesional",11,"bogota d.c.",11001,"bogota, d.c.",2019,2,225,80,38,3,346
1207,1207,"universidad del tolima","principal",1,"oficial",4,"universidad",73,"tolima",73001,"ibague",2019,2,196,118,112,71,497
4101,4101,"instituto de educacion tecnica profesional de roldanillo","principal",1,"oficial",1,"institucion tecnica profesional",76,"valle del cauca",76622,"roldanillo",2019,2,62,32,22,2,118
1725,1725,"fundacion universidad autonoma de colombia -fuac-","principal",2,"privada",4,"universidad",11,"bogota d.c.",11001,"bogota, d.c.",2019,1,39,25,36,14,114
1122,1122,"universidad del pacifico","principal",1,"oficial",4,"universidad",76,"valle del cauca",76109,"buenaventura",2019,2,28,0,113,15,156
4102,4102,"instituto nacional de formacion tecnica profesional de san juan del cesar","principal",1,"oficial",1,"institucion tecnica profesional",44,"la guajira",44650,"san juan del cesar",2019,1,20,4,16,3,43
1201,1201,"universidad de antioquia","principal",1,"oficial",4,"universidad",5,"antioquia",5001,"medellin",2019,2,10,3,10,8,31
1201,1201,"universidad de antioquia","principal",1,"oficial",4,"universidad",5,"antioquia",5001,"medellin",2019,2,20,1,11,6,38
1201,1201,"universidad de antioquia","principal",1,"oficial",4,"universidad",5,"antioquia",5001,"medellin",2019,2,56,1,10,5,72
1201,1201,"universidad de antioquia","principal",1,"oficial",4,"universidad",5,"antioquia",5001,"medellin",2019,2,219,21,73,9,322
1201,1201,"universidad de antioquia","principal",1,"oficial",4,"universidad",5,"antioquia",5001,"medellin",2019,2,3,0,11,1,15
1201,1201,"universidad de antioquia","principal",1,"oficial",4,"universidad",5,"antioquia",5001,"medellin",2019,2,0,1,0,2,3
1219,1201,"universidad de antioquia","seccional",1,"oficial",4,"universidad",5,"antioquia",5148,"el carmen de viboral",2019,2,5,0,2,1,8
9125,1201,"universidad de antioquia","seccional",1,"oficial",4,"universidad",5,"antioquia",5042,"santa fe de antioquia",2019,2,1,0,1,0,2
1808,1806,"universidad libre","seccional",2,"privada",4,"universidad",8,"atlantico",8001,"barranquilla",2019,1,4,1,2,1,8
1808,1806,"universidad libre","seccional",2,"privada",4,"universidad",8,"atlantico",8001,"barranquilla",2019,1,2,0,0,1,3
2106,2106,"direccion nacional de escuelas","principal",1,"oficial",3,"institucion universitaria/escuela tecnologica",11,"bogota d.c.",11001,"bogota, d.c.",2019,1,6,13,18,8,45
