"codigo.del..municipio..ies.","codigo.del..departamento..ies.","id.caracter.ies","ies.padre","codigo.de..la.institucion","institucion.de.educacion.superior..ies.","principal..o.seccional","id.sector.ies","sector.ies","caracter.ies","departamento.de..domicilio.de.la.ies","municipio.de.domicilio.de.la.ies","ano","semestre","auxiliar","servicios.tecnicos","profesional","directivo","total"
11001,11,3,9915,9915,"universitaria virtual internacional","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,3,19,4,26
11001,11,4,1715,1715,"fundacion universidad de america","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,0,1,3,4,8
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,0,20,8,1,29
11001,11,3,9915,9915,"universitaria virtual internacional","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,2,12,8,57,6,83
11001,11,3,4822,4822,"corporacion escuela de artes y letras","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,1,43,36,25,7,111
11001,11,4,1715,1715,"fundacion universidad de america","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,2,9,17,43,26,95
11001,11,4,1715,1715,"fundacion universidad de america","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,1,78,0,50,21,149
11001,11,3,4810,4810,"corporacion universitaria cenda","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,12,8,5,6,31
11001,11,3,2831,2831,"corporacion universitaria de ciencia y desarrollo - uniciencia","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2015,2,24,7,9,12,52
11001,11,3,9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,27,4,80,23,134
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,2,2,0,0,1,3
11001,11,3,9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,1,10,9,6,11,36
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,3,0,1,0,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,5,0,4,1,10
11001,11,3,9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,2,7,13,27,17,64
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,1,1,2
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,0,0,1,1
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,2,0,3
11001,11,3,4835,4835,"corporacion educativa taller 5 centro de diseno","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,2,5,9,21,4,39
11001,11,3,3808,3808,"corporacion tecnologica de bogota - ctb","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,24,4,36,25,89
11001,11,3,3808,3808,"corporacion tecnologica de bogota - ctb","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,0,0,0,0,0
11001,11,3,9904,9904,"fundacion universitaria colombo germana","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,8,0,22,7,37
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,1,0,0,2
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,1,1,1,3
11001,11,3,5802,5802,"universidad ecci","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,9110,9110,"servicio nacional de aprendizaje-sena-","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,0,0,0,0,0
11001,11,3,9915,9915,"universitaria virtual internacional","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,0,1,1,3
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,4,0,2,1,7
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,1,1
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,1,1,2
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,0,1,2
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,2,1,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,0,1,1
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,2,19,28,27,9,83
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,0,0,0,1
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,0,1,1,0,2
11001,11,3,9915,9915,"universitaria virtual internacional","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,4,0,6,7,17
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,4,1121,1121,"universidad-colegio mayor de cundinamarca","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2021,1,87,22,18,21,148
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,1,1,3
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,1,0,5,8,0,13
11001,11,3,9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,1,1
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,1,3,0,1,5
11001,11,3,4810,4810,"corporacion universitaria cenda","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,17,14,21,14,66
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2015,1,24,3,25,8,60
11001,11,4,1718,1718,"universidad de san buenaventura","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,2,83,30,49,26,188
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,0,3,3,0,6
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,1,1
11001,11,4,1719,1719,"universidad catolica de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,1,97,172,215,25,509
11001,11,3,9107,9107,"escuela de ingenieros militares","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,1,10,5,147,21,183
11001,11,4,1719,1719,"universidad catolica de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,2,97,172,215,25,509
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,1,0,0,1,2
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,1,0,1,0,2
11001,11,4,1719,1719,"universidad catolica de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,1,248,37,191,27,503
11001,11,3,9914,9914,"elite- escuela latinoamericana de ingenieros, tecnologos y empresarios","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,1,0,2,5,7,14
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,0,0,1,1
11001,11,4,1719,1719,"universidad catolica de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,1,291,0,177,33,501
11001,11,3,9904,9904,"fundacion universitaria colombo germana","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,2,11,16,28,13,68
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,1,11,0,0,1,12
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,3,3,0,6
11001,11,3,9934,9934,"centro de estudios aeronauticos - cea","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,16,10,11,3,40
11001,11,3,9104,9104,"escuela militar de cadetes general jose maria cordova","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,37,10,50,1,98
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,3,0,4,1,8
11001,11,4,1719,1719,"universidad catolica de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,1,93,165,216,29,503
11001,11,3,9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,1,14,6,13,10,43
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,1,3,3,0,7
11001,11,4,1813,1813,"universidad de los andes","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,10,9,74,1,94
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,3,1,0,4
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,2,0,1,4
11001,11,3,4835,4835,"corporacion educativa taller 5 centro de diseno","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,8,13,35,4,60
11001,11,4,2812,2812,"universidad ean","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,1,180,4,151,17,352
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,0,3,1,0,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,1,0,1,2,4
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,1,0,1,2
11001,11,3,9914,9914,"elite- escuela latinoamericana de ingenieros, tecnologos y empresarios","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,2,1,2,16,6,25
11001,11,3,9104,9104,"escuela militar de cadetes general jose maria cordova","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,41,7,77,3,128
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,3,2,2,0,7
11001,11,3,9104,9104,"escuela militar de cadetes general jose maria cordova","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,45,10,50,8,113
11001,11,3,4835,4835,"corporacion educativa taller 5 centro de diseno","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,1,5,9,21,4,39
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,0,1,1
11001,11,4,2812,2812,"universidad ean","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,2,209,2,156,13,380
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,2,0,3
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,5,0,6,1,12
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,1,0,2
11001,11,3,2740,2740,"institucion universitaria colombo americana - unica","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,1,0,1,1,9,11
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,2,0,2,0,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,9926,9926,"fundacion universitaria internacional de la rioja - unir","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,74,6,192,12,284
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,1,20,52,13,8,93
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,2,21,35,11,4,71
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,4,0,5,1,10
11001,11,3,9131,9131,"fundacion universitaria cervantes san agustin - unicervantes","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,1,4,13,10,21,48
11001,11,3,2829,2829,"corporacion universitaria minuto de dios -uniminuto-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,1,644,172,1759,6,2581
11001,11,3,9129,9129,"fundacion universitaria cafam -unicafam","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,3,0,1,5
11001,11,4,1725,1725,"fundacion universidad autonoma de colombia -fuac-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2021,2,4,55,40,25,124
11001,11,3,4835,4835,"corporacion educativa taller 5 centro de diseno","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,6,11,21,4,42
11001,11,3,4822,4822,"corporacion escuela de artes y letras","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,35,3,14,20,72
11001,11,4,1725,1725,"fundacion universidad autonoma de colombia -fuac-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,1,186,115,53,58,412
11001,11,3,2829,2829,"corporacion universitaria minuto de dios -uniminuto-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,1,555,143,1264,6,1968
11001,11,4,1725,1725,"fundacion universidad autonoma de colombia -fuac-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2021,1,69,39,35,27,170
11001,11,4,1725,1725,"fundacion universidad autonoma de colombia -fuac-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,2,70,25,47,29,171
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,2,3,0,0,1,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,0,2,1,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,1,4,43,1,1,49
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,1,0,1
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,0,3,0,3
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2707,2707,"fundacion universitaria juan n. corpas","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,29,24,39,12,104
11001,11,3,4822,4822,"corporacion escuela de artes y letras","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,2,20,24,12,18,74
11001,11,3,2830,2830,"corporacion universitaria iberoamericana","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,75,0,45,65,185
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,2,1,3
11001,11,3,2830,2830,"corporacion universitaria iberoamericana","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,2,36,26,78,33,173
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,3,0,1,1,5
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,1,1,0,0,1,2
11001,11,3,2830,2830,"corporacion universitaria iberoamericana","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,23,52,440,31,546
11001,11,3,9914,9914,"elite- escuela latinoamericana de ingenieros, tecnologos y empresarios","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,2,8,3,11,24
11001,11,4,1803,1803,"universidad de la salle","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2021,2,162,292,187,152,793
11001,11,4,1101,1101,"universidad nacional de colombia","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2020,2,936,299,462,137,1834
11001,11,3,2904,2904,"escuela superior de guerra general rafael reyes prieto","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,1,131,159,283,6,579
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,2,0,1,0,3
11001,11,3,2904,2904,"escuela superior de guerra general rafael reyes prieto","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,2,28,61,74,4,167
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,1,0,0,0,1
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,2,0,1,0,3
11001,11,3,2831,2831,"corporacion universitaria de ciencia y desarrollo - uniciencia","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,24,29,31,11,95
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,2,200,140,196,97,633
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,0,6,1,7
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,7,7
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,0,2,1,3
11001,11,3,2831,2831,"corporacion universitaria de ciencia y desarrollo - uniciencia","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,10,54,48,5,117
11001,11,3,2905,2905,"centro de educacion militar - cemil","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,0,0,0,0,0
11001,11,4,1101,1101,"universidad nacional de colombia","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2020,1,936,299,462,137,1834
11001,11,4,1101,1101,"universidad nacional de colombia","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,260,971,468,147,1846
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,1,194,148,189,89,620
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2016,1,190,157,159,85,591
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,0,0,1
11001,11,4,1815,1815,"corporacion universidad piloto de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,1,2,0,0,1,3
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,1,0,2
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,2,176,157,174,83,590
11001,11,3,2707,2707,"fundacion universitaria juan n. corpas","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,0,0,2,1,3
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,1,205,142,189,109,645
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,1,173,132,190,107,602
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,0,6,2,8
11001,11,4,1728,1728,"universidad sergio arboleda","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,2,165,123,185,100,573
11001,11,4,1729,1729,"universidad el bosque","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2016,2,66,263,140,0,469
11001,11,4,1729,1729,"universidad el bosque","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,1,120,273,144,0,537
11001,11,4,1729,1729,"universidad el bosque","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,1,314,36,88,14,452
11001,11,4,1729,1729,"universidad el bosque","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,2,197,230,182,0,609
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,2,0,2
11001,11,4,1729,1729,"universidad el bosque","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,2,109,312,144,0,565
11001,11,3,2707,2707,"fundacion universitaria juan n. corpas","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,3,1,1,5
11001,11,3,2707,2707,"fundacion universitaria juan n. corpas","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,4,1701,1701,"pontificia universidad javeriana","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,1,814,223,836,32,1905
