MINISTERIO DE EDUCACION NACIONAL;;;;;;;;;;;;;;;;;;
PERSONAL ADMINISTRATIVO EN INSTITUCIONES DE EDUCACIÓN SUPERIOR - COLOMBIA 2014;;;;;;;;;;;;;;;;;;
Fecha de corte de la información: 16 de mayo de 2016;;;;;;;;;;;;;;;;;;
Fuente: Ministerio de Educación Nacional - Sistema Nacional de Información de la Educación Superior - SNIES;;;;;;;;;;;;;;;;;;
La información suministrada corresponde a lo reportado por las instituciones a través del SNIES;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
"Código de 
la Institución";IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";Id Sector IES;Sector IES;Id Caracter IES;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";Año;Semestre;Auxiliar;Servicios;Profesional;Directivo;Total
3801;3801;CORPORACION DE ESTUDIOS TECNOLOGICOS DEL NORTE DEL VALLE;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76147;CARTAGO;2014;1;0;0;0;0;0
2827;2827;CORPORACION UNIVERSITARIA DEL META;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;50;META;50001;VILLAVICENCIO;2014;1;14;3;44;4;65
4837;4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;1;9;5;20;15;49
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;8;ATLANTICO;8001;BARRANQUILLA;2014;1;0;0;0;0;0
3710;3710;FUNDACION TECNOLOGICA ANTONIO DE AREVALO;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2014;1;28;39;30;20;117
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2014;1;65;49;54;13;181
2206;2206;INSTITUTO DEPARTAMENTAL DE BELLAS ARTES;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;7;30;54;6;97
9101;9101;ESCUELA DE INVESTIGACION CRIMINAL;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
3204;3204;TECNOLOGICO DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;65;19;25;10;119
2906;2906;ESCUELA DE POSTGRADOS DE LA FUERZA AEREA COLOMBIANA CAPITAN JOSE EDMUNDO SANDOVAL - EPFAC;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;30;2;29;14;75
1121;1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;77;34;29;13;153
1106;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;15;BOYACA;15001;TUNJA;2014;2;173;144;118;14;449
2903;2903;ESCUELA DE COMUNICACIONES;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;25;CUNDINAMARCA;25269;FACATATIVA;2014;2;0;0;0;0;0
2208;2208;CONSERVATORIO DEL TOLIMA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;73;TOLIMA;73001;IBAGUE;2014;2;0;0;0;0;0
1120;1120;UNIVERSIDAD POPULAR DEL CESAR;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;20;CESAR;20001;VALLEDUPAR;2014;2;101;33;65;36;235
1217;1217;UNIVERSIDAD DE SUCRE;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;70;SUCRE;70001;SINCELEJO;2014;2;0;0;0;0;0
4106;4106;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;2014;2;0;0;0;0;0
4108;4108;ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;43;5;41;11;100
1122;1122;UNIVERSIDAD DEL PACIFICO;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76109;BUENAVENTURA;2014;2;0;0;0;0;0
1215;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;25;CUNDINAMARCA;25307;GIRARDOT;2014;2;38;4;6;2;50
3201;3201;UNIDADES TECNOLOGICAS DE SANTANDER;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2014;2;0;0;0;0;0
1115;1115;UNIVERSIDAD DE LA AMAZONIA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;18;CAQUETA;18001;FLORENCIA;2014;2;172;139;89;33;433
3116;3115;INSTITUTO TECNOLOGICO DEL PUTUMAYO;SECCIONAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;86;PUTUMAYO;86749;SIBUNDOY;2014;2;2;0;0;0;2
1125;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;91;AMAZONAS;91001;LETICIA;2014;2;0;0;0;0;0
1124;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;81;ARAUCA;81001;ARAUCA;2014;2;0;0;0;0;0
1118;1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;27;CHOCO;27001;QUIBDO;2014;2;78;83;73;28;262
2114;2114;ESCUELA NACIONAL DEL DEPORTE;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;12;0;9;13;34
4109;4109;INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
1104;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76520;PALMIRA;2014;2;0;0;0;0;0
1213;1213;UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;47;MAGDALENA;47001;SANTA MARTA;2014;2;1;105;80;56;242
3901;3901;ESCUELA DE FORMACION DE INFANTERIA DE MARINA;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;70;SUCRE;70820;SANTIAGO DE TOLU;2014;2;0;0;0;0;0
2209;2209;POLITECNICO COLOMBIANO JAIME ISAZA CADAVID;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9107;9107;ESCUELA DE INGENIEROS MILITARES;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;12;4;17;7;40
1103;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;17;CALDAS;17001;MANIZALES;2014;2;0;0;0;0;0
1214;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;25;CUNDINAMARCA;25290;FUSAGASUGA;2014;2;165;84;75;21;345
1208;1208;UNIVERSIDAD DEL QUINDIO;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;63;QUINDIO;63001;ARMENIA;2014;2;0;0;0;0;0
9114;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;SECCIONAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;63;QUINDIO;63001;ARMENIA;2014;2;0;0;0;0;0
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76622;ROLDANILLO;2014;2;41;18;6;2;67
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
9105;9105;ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;13;BOLIVAR;13001;CARTAGENA;2014;2;0;0;0;0;0
2211;2211;INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2014;2;15;2;9;9;35
1102;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
1220;1201;UNIVERSIDAD DE ANTIOQUIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5034;ANDES;2014;2;1;0;1;1;3
1111;1111;UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;66;RISARALDA;66001;PEREIRA;2014;2;261;21;114;26;422
1110;1110;UNIVERSIDAD DEL CAUCA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;19;CAUCA;19001;POPAYAN;2014;2;278;158;97;23;556
3301;3301;INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;97;61;101;21;280
1119;1119;UNIVERSIDAD DE LOS LLANOS;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;50;META;50001;VILLAVICENCIO;2014;2;77;0;23;12;112
1114;1114;UNIVERSIDAD SURCOLOMBIANA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;41;HUILA;41001;NEIVA;2014;2;134;49;45;18;246
2302;2302;INSTITUCION UNIVERSITARIA DE ENVIGADO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5266;ENVIGADO;2014;2;22;15;32;29;98
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76834;TULUA;2014;2;70;0;19;20;109
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;640;144;464;166;1414
2106;2106;DIRECCION NACIONAL DE ESCUELAS;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
1209;1209;UNIVERSIDAD FRANCISCO DE PAULA SANTANDER;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;54;NORTE DE SANTANDER;54001;CUCUTA;2014;2;172;45;122;7;346
9104;9104;ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;41;7;77;3;128
1216;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATE;2014;2;14;3;4;1;22
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2902;2902;ESCUELA DE LOGISTICA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;2;3;50;5;60
1301;1301;UNIVERSIDAD DISTRITAL-FRANCISCO JOSE DE CALDAS;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;136;44;40;32;252
1107;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;15;BOYACA;15238;DUITAMA;2014;2;25;17;6;1;49
1112;1112;UNIVERSIDAD DE CALDAS;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;17;CALDAS;17001;MANIZALES;2014;2;176;67;57;25;325
9108;9108;INSTITUTO CARO Y CUERVO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9102;9102;ESCUELA DE SUBOFICIALES DE LA FUERZA AEREA COLOMBIANA ANDRES M. DIAZ;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;25;CUNDINAMARCA;25430;MADRID;2014;2;0;0;0;0;0
1212;1212;UNIVERSIDAD DE PAMPLONA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;54;NORTE DE SANTANDER;54518;PAMPLONA;2014;2;187;3;71;79;340
2207;2207;INSTITUTO UNIVERSITARIO DE LA PAZ;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68081;BARRANCABERMEJA;2014;2;0;0;0;0;0
1207;1207;UNIVERSIDAD DEL TOLIMA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;73;TOLIMA;73001;IBAGUE;2014;2;273;152;170;63;658
2104;2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2110;2110;COLEGIO MAYOR DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;1;1;2
1219;1201;UNIVERSIDAD DE ANTIOQUIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5148;EL CARMEN DE VIBORAL;2014;2;0;0;0;0;0
1109;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;15;BOYACA;15176;CHIQUINQUIRA;2014;2;6;2;3;1;12
4107;4107;INSTITUTO TECNICO AGRICOLA ITA;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;2014;2;9;5;7;3;24
1205;1205;UNIVERSIDAD DE CARTAGENA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;13;BOLIVAR;13001;CARTAGENA;2014;2;417;133;104;118;772
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2014;2;0;0;0;0;0
1123;1120;UNIVERSIDAD POPULAR DEL CESAR;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;20;CESAR;20011;AGUACHICA;2014;2;0;0;0;0;0
2111;2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;SECCIONAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;17;CALDAS;17541;PENSILVANIA;2014;2;0;0;0;0;0
1108;1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;15;BOYACA;15759;SOGAMOSO;2014;2;20;15;3;1;39
3102;3102;INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;54;NORTE DE SANTANDER;54518;PAMPLONA;2014;2;0;0;0;0;0
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;53;18;76;50;197
1221;1201;UNIVERSIDAD DE ANTIOQUIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5154;CAUCASIA;2014;2;2;1;2;1;6
1222;1201;UNIVERSIDAD DE ANTIOQUIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5579;PUERTO BERRIO;2014;2;1;0;0;1;2
1203;1203;UNIVERSIDAD DEL VALLE;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76001;CALI;2014;2;492;489;326;6;1313
1206;1206;UNIVERSIDAD DE NARIÑO;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;52;NARINO;52001;PASTO;2014;2;255;186;233;32;706
3115;3115;INSTITUTO TECNOLOGICO DEL PUTUMAYO;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;86;PUTUMAYO;86001;MOCOA;2014;2;0;0;0;0;0
1117;1117;UNIVERSIDAD MILITAR-NUEVA GRANADA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;22;312;109;26;469
1202;1202;UNIVERSIDAD DEL ATLANTICO;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
3117;3117;INSTITUTO TECNOLOGICO DE SOLEDAD ATLANTICO;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;8;ATLANTICO;8758;SOLEDAD;2014;2;0;0;0;0;0
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;2014;2;0;0;0;0;0
9103;9103;ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;10;4;49;9;72
1113;1113;UNIVERSIDAD DE CORDOBA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;23;CORDOBA;23001;MONTERIA;2014;2;0;0;0;0;0
1218;1218;UNIVERSIDAD DE LA GUAJIRA;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;44;LA GUAJIRA;44001;RIOHACHA;2014;2;58;24;63;13;158
9125;1201;UNIVERSIDAD DE ANTIOQUIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;2014;2;1;0;1;1;3
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;68;SANTANDER;68001;BUCARAMANGA;2014;2;468;172;355;83;1078
1210;1209;UNIVERSIDAD FRANCISCO DE PAULA SANTANDER;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;54;NORTE DE SANTANDER;54498;OCAÑA;2014;2;162;36;197;10;405
3902;3902;ESCUELA  MILITAR DE SUBOFICIALES SARGENTO INOCENCIO CHINCA;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;25;CUNDINAMARCA;25488;NILO;2014;2;0;0;0;0;0
3104;3104;COLEGIO MAYOR DEL CAUCA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2014;2;16;4;9;12;41
1126;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;2014;2;0;0;0;0;0
1105;1105;UNIVERSIDAD PEDAGOGICA NACIONAL;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
1223;1201;UNIVERSIDAD DE ANTIOQUIA;SECCIONAL;1;OFICIAL;3;UNIVERSIDAD;5;ANTIOQUIA;5837;TURBO;2014;2;2;0;0;1;3
3303;3303;ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5266;ENVIGADO;2014;2;8;9;14;6;37
4102;4102;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;44;LA GUAJIRA;44650;SAN JUAN DEL CESAR;2014;2;0;0;0;0;0
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;3;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;2014;2;0;0;0;0;0
2901;2901;ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GENERAL RICARDO CHARRY SOLANO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;32;9;4;12;57
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2904;2904;ESCUELA SUPERIOR DE GUERRA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;152;46;89;4;291
2905;2905;CENTRO DE EDUCACION MILITAR - CEMIL;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9918;9918;INSTITUCION UNIVERSITARIA CONOCIMIENTO E INNOVACION PARA LA JUSTICIA - CIJ;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;25;CUNDINAMARCA;25214;COTA;2014;2;0;0;0;0;0
2817;2817;CORPORACIÓN UNIVERSITARIA DE IBAGUE-CORUNIVERSITARIA;#N/D;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;73;TOLIMA;73001;IBAGUE;2014;2;0;0;0;0;0
2819;2819;CORPORACIÓN UNIVERSITARIA DE CIENCIAS APLICADAS Y AMBIENTALES UDCA;#N/D;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
3723;3723;FUNDACIÓN EUROCOLOMBIANA DE EDUCACIÓN SUPERIOR - EUROCOL;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9905;9905;FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;41;HUILA;41001;NEIVA;2014;2;8;2;4;10;24
9903;9903;CORPORACION DE EDUCACION TECNOLOGICA COLSUBSIDIO EADS;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9906;9906;CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
9900;9900;CORPORACION UNIVERSITARIA DE CIENCIA Y TECNOLOGIA DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;2;0;2;4;8
9899;9899;INSTITUCION UNIVERSITARIA DE COLOMBIA - UNIVERSITARIA DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9904;9904;FUNDACION TECNOLOGICA COLOMBO GERMANA;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;8;0;22;7;37
