;;;;;;;;;;;;;;;;;;
PERSONAL ADMINISTRATIVO EN INSTITUCIONES DE EDUCACIÓN SUPERIOR - COLOMBIA 2021;;;;;;;;;;;;;;;;;;
Fecha de corte de la información: Mayo de 2022;;;;;;;;;;;;;;;;;;
Fuente: Ministerio de Educación Nacional - Sistema Nacional de Información de la Educación Superior - SNIES;;;;;;;;;;;;;;;;;;
La información suministrada corresponde a lo reportado por las Instituciones de Educación Superior a través del SNIES;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Carácter IES;Carácter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Año;Semestre;Auxiliar;Técnico;Profesional;Directivo;Total
2743;2743;UNIVERSIDAD INTERNACIONAL DEL TRÓPICO AMERICANO;Principal;1;OFICIAL;4;Universidad;85;Casanare;85001;Yopal;2021;2;31;30;60;35;156
2744;2744;UNIVERSIDAD CESMAG - UNICESMAG;Principal;2;PRIVADA;4;Universidad;52;Nariño;52001;Pasto;2021;1;109;44;32;14;199
2744;2744;UNIVERSIDAD CESMAG - UNICESMAG;Principal;2;PRIVADA;4;Universidad;52;Nariño;52001;Pasto;2021;2;99;40;42;11;192
2746;2746;FUNDACION UNIVERSITARIA SANITAS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;17;26;251;12;306
2746;2746;FUNDACION UNIVERSITARIA SANITAS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;17;26;251;12;306
2747;2747;INSTITUCIÓN UNIVERSITARIA VISIÓN DE LAS AMÉRICAS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;153;53;76;33;315
2747;2747;INSTITUCIÓN UNIVERSITARIA VISIÓN DE LAS AMÉRICAS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;150;55;85;36;326
2749;2749;INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;19;6;40;7;72
2749;2749;INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;17;8;42;7;74
2805;2805;UNIVERSIDAD SIMON BOLIVAR;Principal;2;PRIVADA;4;Universidad;8;Atlántico;8001;Barranquilla;2021;1;173;43;261;53;530
2805;2805;UNIVERSIDAD SIMON BOLIVAR;Principal;2;PRIVADA;4;Universidad;8;Atlántico;8001;Barranquilla;2021;2;206;1;286;65;558
2810;2810;CORPORACION UNIVERSIDAD DE LA COSTA CUC;Principal;2;PRIVADA;4;Universidad;8;Atlántico;8001;Barranquilla;2021;1;149;16;150;41;356
2810;2810;CORPORACION UNIVERSIDAD DE LA COSTA CUC;Principal;2;PRIVADA;4;Universidad;8;Atlántico;8001;Barranquilla;2021;2;155;17;154;40;366
2811;2811;UNIVERSIDAD ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO;Principal;2;PRIVADA;4;Universidad;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;14;121;94;29;258
2811;2811;UNIVERSIDAD ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO;Principal;2;PRIVADA;4;Universidad;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;21;134;90;29;274
2812;2812;UNIVERSIDAD EAN;Principal;2;PRIVADA;4;Universidad;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;171;3;190;18;382
2812;2812;UNIVERSIDAD EAN;Principal;2;PRIVADA;4;Universidad;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;201;1;198;16;416
2813;2813;UNIVERSIDAD EIA;Principal;2;PRIVADA;4;Universidad;5;Antioquia;5266;Envigado;2021;1;69;22;36;16;143
2813;2813;UNIVERSIDAD EIA;Principal;2;PRIVADA;4;Universidad;5;Antioquia;5266;Envigado;2021;2;69;22;36;16;143
2815;2815;CORPORACION UNIVERSITARIA ADVENTISTA - UNAC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;78;33;160;4;275
2815;2815;CORPORACION UNIVERSITARIA ADVENTISTA - UNAC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;78;33;160;4;275
2818;2818;CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;66;Risaralda;66682;Santa Rosa de Cabal;2021;1;12;15;17;3;47
2818;2818;CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;66;Risaralda;66682;Santa Rosa de Cabal;2021;2;12;15;17;3;47
2820;2820;CORPORACION UNIVERSITARIA LASALLISTA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5129;Caldas;2021;1;73;0;68;5;146
2820;2820;CORPORACION UNIVERSITARIA LASALLISTA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5129;Caldas;2021;2;70;0;64;5;139
2822;2822;ESCUELA SUPERIOR DE OFTALMOLOGIA, INSTITUTO BARRAQUER DE AMERICA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;1;0;4;2;7
2822;2822;ESCUELA SUPERIOR DE OFTALMOLOGIA, INSTITUTO BARRAQUER DE AMERICA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;1;0;4;2;7
2823;2823;CORPORACION UNIVERSITARIA DEL CARIBE - CECAR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;70;Sucre;70001;Sincelejo;2021;2;101;28;45;19;193
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;1;51;44;81;37;213
2827;2827;CORPORACION UNIVERSITARIA DEL META - UNIMETA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;50;Meta;50001;Villavicencio;2021;1;35;5;91;9;140
2827;2827;CORPORACION UNIVERSITARIA DEL META - UNIMETA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;50;Meta;50001;Villavicencio;2021;2;33;33;81;7;154
2828;2828;CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;Huila;41001;Neiva;2021;1;29;35;40;23;127
2828;2828;CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;Huila;41001;Neiva;2021;2;29;35;40;23;127
2829;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;452;295;1051;180;1978
2829;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;511;329;1140;195;2175
2830;2830;CORPORACION UNIVERSITARIA IBEROAMERICANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;90;0;49;64;203
2830;2830;CORPORACION UNIVERSITARIA IBEROAMERICANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;75;0;45;65;185
2831;2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;24;27;31;11;93
2831;2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;24;29;31;11;95
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;Principal;2;PRIVADA;4;Universidad;68;Santander;68001;Bucaramanga;2021;1;83;6;71;55;215
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;Principal;2;PRIVADA;4;Universidad;68;Santander;68001;Bucaramanga;2021;2;229;41;234;43;547
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;151;17;133;126;427
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;186;19;174;79;458
2834;2834;UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;25;89;30;45;189
2834;2834;UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;27;90;29;45;191
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;1;0;9;2;12
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;6;5;11;2;24
2837;2837;CORPORACION UNIVERSITARIA REPUBLICANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;70;18;81;15;184
2837;2837;CORPORACION UNIVERSITARIA REPUBLICANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;70;18;81;15;184
2838;2838;CORPORACION COLEGIATURA COLOMBIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;36;2;36;19;93
2838;2838;CORPORACION COLEGIATURA COLOMBIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;30;2;45;18;95
2840;2840;CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;63;Quindío;63001;Armenia;2021;1;30;17;10;38;95
2840;2840;CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;63;Quindío;63001;Armenia;2021;2;32;22;9;37;100
2841;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;Seccional;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5088;Bello;2021;1;93;56;104;10;263
2841;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;Seccional;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5088;Bello;2021;2;95;52;114;10;271
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;3;10;39;7;59
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;3;10;39;7;59
2847;2847;UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI;Principal;2;PRIVADA;4;Universidad;68;Santander;68001;Bucaramanga;2021;1;36;25;90;38;189
2847;2847;UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI;Principal;2;PRIVADA;4;Universidad;68;Santander;68001;Bucaramanga;2021;2;36;25;90;38;189
2848;2848;CORPORACION UNIVERSITARIA  UNITEC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;64;20;36;77;197
2848;2848;CORPORACION UNIVERSITARIA  UNITEC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;61;34;43;72;210
2849;2849;CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;19;Cauca;19001;Popayán;2021;1;23;23;34;25;105
2849;2849;CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;19;Cauca;19001;Popayán;2021;2;23;23;34;25;105
2850;2850;CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;70;Sucre;70001;Sincelejo;2021;1;57;2;8;35;102
2850;2850;CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;70;Sucre;70001;Sincelejo;2021;2;59;2;9;41;111
2901;2901;ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GENERAL RICARDO CHARRY SOLANO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;20;52;13;8;93
2901;2901;ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GENERAL RICARDO CHARRY SOLANO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;18;43;16;3;80
2904;2904;ESCUELA SUPERIOR DE GUERRA GENERAL RAFAEL REYES PRIETO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;23;41;53;4;121
2904;2904;ESCUELA SUPERIOR DE GUERRA GENERAL RAFAEL REYES PRIETO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;22;50;53;4;129
2905;2905;CENTRO DE EDUCACION MILITAR - CEMIL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;20;35;40;30;125
2905;2905;CENTRO DE EDUCACION MILITAR - CEMIL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;20;35;40;30;125
2906;2906;ESCUELA DE POSTGRADOS DE LA FUERZA AEREA COLOMBIANA CAPITAN JOSE EDMUNDO SANDOVAL - EPFAC;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;8;21;41;18;88
2906;2906;ESCUELA DE POSTGRADOS DE LA FUERZA AEREA COLOMBIANA CAPITAN JOSE EDMUNDO SANDOVAL - EPFAC;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;8;21;41;18;88
3102;3102;INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-;Principal;1;OFICIAL;2;Institución Tecnológica;54;Norte de Santander;54518;Pamplona;2021;1;14;6;19;2;41
3102;3102;INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-;Principal;1;OFICIAL;2;Institución Tecnológica;54;Norte de Santander;54518;Pamplona;2021;2;14;6;19;2;41
3103;3103;INSTITUCIÓN UNIVERSITARIA MAYOR DE CARTAGENA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;1;1;2;3;1;7
3103;3103;INSTITUCIÓN UNIVERSITARIA MAYOR DE CARTAGENA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;2;1;2;3;1;7
3104;3104;COLEGIO MAYOR DEL CAUCA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;19;Cauca;19001;Popayán;2021;1;13;3;13;12;41
3104;3104;COLEGIO MAYOR DEL CAUCA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;19;Cauca;19001;Popayán;2021;2;14;3;12;12;41
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;63;12;27;13;115
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;68;13;25;13;119
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;Principal;1;OFICIAL;2;Institución Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;78;20;40;5;143
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;Principal;1;OFICIAL;2;Institución Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;78;20;4;5;107
3117;3117;INSTITUCIÓN UNIVERSITARIA ITSA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;8;3;24;9;44
3117;3117;INSTITUCIÓN UNIVERSITARIA ITSA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;8;3;24;9;44
3201;3201;UNIDADES TECNOLOGICAS DE SANTANDER;Principal;1;OFICIAL;2;Institución Tecnológica;68;Santander;68001;Bucaramanga;2021;1;0;4;50;19;73
3201;3201;UNIDADES TECNOLOGICAS DE SANTANDER;Principal;1;OFICIAL;2;Institución Tecnológica;68;Santander;68001;Bucaramanga;2021;2;0;4;50;19;73
3204;3204;TECNOLOGICO DE ANTIOQUIA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;45;8;28;13;94
3204;3204;TECNOLOGICO DE ANTIOQUIA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;47;8;32;15;102
3301;3301;INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;1;58;36;32;44;170
3301;3301;INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;2;58;36;32;44;170
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;56;15;80;53;204
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;56;15;80;53;204
3303;3303;ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO;Principal;1;OFICIAL;2;Institución Tecnológica;5;Antioquia;5266;Envigado;2021;1;11;3;14;13;41
3303;3303;ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO;Principal;1;OFICIAL;2;Institución Tecnológica;5;Antioquia;5266;Envigado;2021;2;13;3;15;13;44
3702;3702;FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA-FABA-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;9;1;4;10;24
3702;3702;FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA-FABA-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;9;1;3;10;23
3703;3703;INSTITUCION UNIVERSITARIA ESCOLME;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;14;1;13;18;46
3703;3703;INSTITUCION UNIVERSITARIA ESCOLME;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;9;11;29;4;53
3705;3705;FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;1;63;0;54;21;138
3705;3705;FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;2;46;0;57;18;121
3706;3706;FUNDACION CENTRO COLOMBIANO DE ESTUDIOS PROFESIONALES, -F.C.E.C.E.P.;Principal;2;PRIVADA;2;Institución Tecnológica;76;Valle del Cauca;76001;Cali;2021;1;42;6;23;3;74
3706;3706;FUNDACION CENTRO COLOMBIANO DE ESTUDIOS PROFESIONALES, -F.C.E.C.E.P.;Principal;2;PRIVADA;2;Institución Tecnológica;76;Valle del Cauca;76001;Cali;2021;2;4;41;26;1;72
3710;3710;FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;1;15;22;16;15;68
3710;3710;FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;13;Bolívar;13001;Cartagena de Indias;2021;2;9;23;21;17;70
3713;3713;FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;69;2;15;25;111
3713;3713;FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;60;1;10;28;99
3716;3716;TECNOLOGICA FITEC;Principal;2;PRIVADA;2;Institución Tecnológica;68;Santander;68001;Bucaramanga;2021;1;4;4;33;7;48
3716;3716;TECNOLOGICA FITEC;Principal;2;PRIVADA;2;Institución Tecnológica;68;Santander;68001;Bucaramanga;2021;2;4;4;33;7;48
3718;3718;FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-;Principal;2;PRIVADA;2;Institución Tecnológica;54;Norte de Santander;54001;San José de Cúcuta;2021;1;7;19;41;8;75
3718;3718;FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-;Principal;2;PRIVADA;2;Institución Tecnológica;54;Norte de Santander;54001;San José de Cúcuta;2021;2;8;18;41;8;75
3719;3719;INSTITUCION UNIVERSITARIA LATINA - UNILATINA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;2;18;22;2;44
3719;3719;INSTITUCION UNIVERSITARIA LATINA - UNILATINA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;1;14;12;2;29
3720;3720;FUNDACION UNIVERSITARIA ESUMER;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;19;133;30;10;192
3720;3720;FUNDACION UNIVERSITARIA ESUMER;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;15;138;34;10;197
3725;3725;FUNDACION TECNOLOGICA ALBERTO MERANI;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;2;7;10;3;22
3725;3725;FUNDACION TECNOLOGICA ALBERTO MERANI;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;2;7;10;3;22
3801;3801;CORPORACION DE ESTUDIOS TECNOLOGICOS DEL NORTE DEL VALLE;Principal;2;PRIVADA;2;Institución Tecnológica;76;Valle del Cauca;76147;Cartago;2021;1;12;2;12;8;34
3801;3801;CORPORACION DE ESTUDIOS TECNOLOGICOS DEL NORTE DEL VALLE;Principal;2;PRIVADA;2;Institución Tecnológica;76;Valle del Cauca;76147;Cartago;2021;2;13;2;15;8;38
3803;3803;CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;1;10;2;7;8;27
3803;3803;CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;2;10;2;7;8;27
3807;3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;Principal;2;PRIVADA;2;Institución Tecnológica;5;Antioquia;5001;Medellín;2021;1;0;4;0;5;9
3807;3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;Principal;2;PRIVADA;2;Institución Tecnológica;5;Antioquia;5001;Medellín;2021;2;0;4;0;5;9
3809;3809;INSTITUTO SUPERIOR DE CIENCIAS SOCIALES Y ECONOMICO FAMILIARES-ICSEF-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;2;2;8;3;15
3809;3809;INSTITUTO SUPERIOR DE CIENCIAS SOCIALES Y ECONOMICO FAMILIARES-ICSEF-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;2;3;9;4;18
3811;3811;CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION;Principal;2;PRIVADA;2;Institución Tecnológica;73;Tolima;73349;Honda;2021;1;6;1;7;10;24
3811;3811;CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION;Principal;2;PRIVADA;2;Institución Tecnológica;73;Tolima;73349;Honda;2021;2;6;1;7;10;24
3812;3812;INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5088;Bello;2021;1;9;6;9;6;30
3812;3812;INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5088;Bello;2021;2;14;8;10;4;36
